pipeline_name,task_name,runtime,retry_count,rows_processed,schema_change,upstream_failed,error_log,root_cause,timestamp
cost_tracking_pipeline,check_endpoints,1309,5,43101,False,False,"DiskFullError: /tmp is at 100% capacity on pod productpage-v1-94d68db49-zvtz8. Cannot write results. Context: Symfony\\Component\\HttpKernel\\Event\\KernelEvent::isMasterRequest()"" is deprecated, use ""isMainRequest()"" instead. {""exception"":""[object] (ErrorExce | Symfony\\Component\\HttpKernel\\Event\\KernelEvent::isMasterRequest()"" is deprecated, use ""isMainRequest()"" instead. {""exception"":""[object] (ErrorExce | Symfony\\Component\\HttpKernel\\Event\\KernelEvent::isMasterRequest()"" is depreca...",Resource Exhaustion,2023-12-21T14:07:00+00:00
ml_training_pipeline,train_model,12,1,0,False,True,TaskFailedError: depends on 'extract_orders' which has status=FAILED.,Dependency Failure,2024-03-25T21:11:00+00:00
cluster_ops_pipeline,scan_containers,3089,1,366063,False,False,KilledWorker: task exceeded memory limit and was killed by orchestrator on details-v1-79548dfc8f-22flc. Context: FATAL SignalException: SIGTERM | FATAL SignalException: SIGTERM | FATAL SignalException: SIGTERM,Resource Exhaustion,2024-02-16T12:04:00+00:00
autoscale_pipeline,check_pod_health,1326,2,194962,False,False,"ResourceError: CPU throttled. Container exceeds cgroup limit on pod productpage-v1-7f4c6b8f9-6b9r5. Context: stderr F [1][warning][config] [./source/common/config/grpc_stream.h:160] StreamAggregatedResources gRPC config stream closed: 3, Resource not found: m",Resource Exhaustion,2023-12-08T15:39:00+00:00
search_index_pipeline,build_index,59,2,205,True,False,ColumnNotFoundError: 'subscription_tier' removed in upstream migration.,Schema Change,2024-03-08T22:40:00+00:00
analytics_pipeline,aggregate_daily,21,3,0,False,True,DependencyNotMet: required dataset from 'inventory_sync' not available.,Dependency Failure,2024-01-09T11:17:00+00:00
container_orchestration_pipeline,evaluate_sli,3013,0,420876,False,False,"KilledWorker: task exceeded memory limit and was killed by orchestrator on productpage-v1-94d68db49-zvtz8. Context: Symfony\\Component\\HttpKernel\\Event\\KernelEvent::isMasterRequest()"" is deprecated, use ""isMainRequest()"" instead. {""exception"":""[object] (ErrorExce | Symfony\\Component\\HttpKernel\\Event\\KernelEvent::isMasterRequest()"" is deprecated, use ""isMainRequest()"" instead. {""exception"":""[object] (ErrorExce | Symfony\\Component\\HttpKernel\\Event\\KernelEvent::isMasterRequest()"" is d...",Resource Exhaustion,2023-12-21T12:07:00+00:00
load_balancer_pipeline,aggregate_kpi,168,6,46732,False,False,HTTPError: 429 Too Many Requests from scenario10-bot-deployment-69bbf69f44-9sg9c. Rate limit exceeded. Context: stderr F Failed password for root from 10.1.64.117 port 34310 ssh2 | stderr F Failed password for root from 10.1.64.117 port 60624 ssh2 | stderr F Failed password for root from 10.1.64.117 port 34600 ssh2,API Failure,2024-01-15T14:11:00+00:00
deployment_pipeline,check_endpoints,438,2,480591,False,False,"MemoryError: unable to allocate 11.5 GiB. Worker OOM killed by kernel. Context: stderr F [1][warning][config] [./source/common/config/grpc_stream.h:160] StreamAggregatedResources gRPC config stream closed: 3, Resource not found: m",Resource Exhaustion,2023-12-08T22:32:00+00:00
search_index_pipeline,build_index,26,0,0,False,True,TaskFailedError: depends on 'extract_orders' which has status=FAILED.,Dependency Failure,2024-01-03T08:05:00+00:00
clickstream_pipeline,store_sessions,727,2,4868,False,False,DataQualityError: column 'email' has 45% null values. Threshold is 5%.,Data Quality Issue,2024-01-13T20:06:00+00:00
notification_pipeline,send_batch,621,0,80658,False,False,RangeError: column 'age' contains values > 200. Max allowed is 150.,Data Quality Issue,2024-01-30T16:19:00+00:00
resource_mgmt_pipeline,run_diagnostics,1133,4,66990,False,False,DiskFullError: /tmp is at 100% capacity on pod details-v1-79548dfc8f-22flc. Cannot write results. Context: FATAL SignalException: SIGTERM | FATAL SignalException: SIGTERM | ERROR `/' not found.,Resource Exhaustion,2024-02-15T02:15:00+00:00
k8s_monitoring_pipeline,aggregate_kpi,2689,2,198413,False,False,"KilledWorker: task exceeded memory limit and was killed by orchestrator on productpage-v1-94d68db49-zvtz8. Context: Symfony\\Component\\HttpKernel\\Event\\KernelEvent::isMasterRequest()"" is deprecated, use ""isMainRequest()"" instead. {""exception"":""[object] (ErrorExce | Symfony\\Component\\HttpKernel\\Event\\KernelEvent::isMasterRequest()"" is deprecated, use ""isMainRequest()"" instead. {""exception"":""[object] (ErrorExce | Symfony\\Component\\HttpKernel\\Event\\KernelEvent::isMasterRequest()"" is d...",Resource Exhaustion,2023-12-21T07:12:00+00:00
deployment_pipeline,sync_config,3163,0,164860,False,False,ResourceError: CPU throttled. Container exceeds cgroup limit on pod details-v1-79548dfc8f-22flc. Context: FATAL SignalException: SIGTERM | FATAL SignalException: SIGTERM | FATAL SignalException: SIGTERM,Resource Exhaustion,2024-02-16T04:16:00+00:00
recommendation_pipeline,fetch_interactions,24,2,0,False,True,TaskFailedError: depends on 'extract_orders' which has status=FAILED.,Dependency Failure,2024-02-04T21:49:00+00:00
error_tracking_pipeline,scan_containers,1991,2,139496,False,False,MemoryError: unable to allocate 6.3 GiB. Worker OOM killed by kernel. Context: FATAL SignalException: SIGTERM | FATAL SignalException: SIGTERM | FATAL SignalException: SIGTERM,Resource Exhaustion,2024-02-15T19:30:00+00:00
k8s_monitoring_pipeline,process_logs,2816,0,277498,False,False,KilledWorker: task exceeded memory limit and was killed by orchestrator on ip-10-1-100-109|web|ap-. Context: ip-10-1-13-124 dhclient[2410]: DHCPREQUEST on eth0 to 10.1.13.1 port 67 (xid=0x1f5abfb3) | ip-10-1-13-87 ec2net: [get_meta] Trying to get http://169.254.169.254/latest/meta-data/network/interfaces/macs/0e:1a:8b:75:10:6b/local-ipv4s | ip-10-1-13-87 systemd: Started Session 130 of user root.,Resource Exhaustion,2024-01-25T18:40:00+00:00
load_balancer_pipeline,detect_anomaly,402,5,165275,False,False,"KilledWorker: task exceeded memory limit and was killed by orchestrator on productpage-v1-7f4c6b8f9-6b9r5. Context: stderr F [1][warning][config] [./source/common/config/grpc_stream.h:160] StreamAggregatedResources gRPC config stream closed: 3, Resource not found: m",Resource Exhaustion,2023-12-08T23:43:00+00:00
microservice_health_pipeline,validate_deployment,3098,4,217213,False,False,"KilledWorker: task exceeded memory limit and was killed by orchestrator on ip-10-1-100-109|web|ap-. Context: ip-10-1-13-87 systemd: Started Session 130 of user root. | ip-10-1-100-128 dhclient[2114]: XMT: Solicit on eth0, interval 118050ms. | ip-10-1-13-124 dhclient[2410]: DHCPACK from 10.1.13.1 (xid=0x1f5abfb3)",Resource Exhaustion,2024-01-24T10:50:00+00:00
notification_pipeline,render_templates,28,2,85,False,False,TimeoutError: waited 3600s for upstream data but file never appeared.,Missing Data,2024-01-01T06:15:00+00:00
error_tracking_pipeline,check_pod_health,2885,0,263885,False,False,KilledWorker: task exceeded memory limit and was killed by orchestrator on details-v1-79548dfc8f-22flc. Context: ERROR `/' not found. | FATAL SignalException: SIGTERM | FATAL SignalException: SIGTERM,Resource Exhaustion,2024-02-16T21:17:00+00:00
cost_tracking_pipeline,process_logs,1684,5,281017,False,False,ResourceError: CPU throttled. Container exceeds cgroup limit on pod ip-10-1-100-109|web|ap-. Context: ip-10-1-13-87 ec2net: [get_meta] Querying IMDS for meta-data/network/interfaces/macs/0e:1a:8b:75:10:6b/local-ipv4s | ip-10-1-100-128 systemd: Created slice User Slice of root. | ip-10-1-13-124 NET: dhclient: Locked /run/dhclient/resolv.lock,Resource Exhaustion,2024-01-25T03:20:00+00:00
container_orchestration_pipeline,scan_containers,431,5,53840,False,False,HTTPError: 429 Too Many Requests from scenario10-bot-deployment-69bbf69f44-9sg9c. Rate limit exceeded. Context: stderr F Failed password for root from 10.1.64.117 port 51440 ssh2 | stderr F Failed password for root from 10.1.64.117 port 56788 ssh2 | stdout F reply: 'HTTP/1.1 503 Service Unavailable\\r\\n',API Failure,2024-01-15T02:12:00+00:00
notification_pipeline,send_batch,7,0,101,True,False,SchemaValidationError: expected 12 columns but received 11. Missing: [email_verified],Schema Change,2024-01-15T08:16:00+00:00
search_index_pipeline,build_index,31,3,69,False,False,EmptyDatasetError: source query returned 0 rows. Expected at least 10000.,Missing Data,2024-03-22T15:20:00+00:00
ml_training_pipeline,train_model,562,1,5520,True,False,ConsistencyError: sum of line items doesn't match order total for 560 orders.,Data Quality Issue,2024-02-11T00:41:00+00:00
analytics_pipeline,export_dashboards,47,0,388,True,False,"KeyError: column ""age"" not found in dataframe. Schema may have changed upstream.",Schema Change,2024-02-29T02:56:00+00:00
order_etl_pipeline,transform_orders,3,3,0,False,True,UpstreamFailure: sensor timed out waiting for DAG 'payment_pipeline' to complete.,Dependency Failure,2024-03-18T14:16:00+00:00
error_tracking_pipeline,sync_config,549,5,411998,False,False,"MemoryError: unable to allocate 14.7 GiB. Worker OOM killed by kernel. Context: ip-10-1-13-124 dhclient[2410]: DHCPACK from 10.1.13.1 (xid=0x1f5abfb3) | ip-10-1-100-128 dhclient[2114]: XMT: Solicit on eth0, interval 118050ms. | ip-10-1-13-124 ec2net: [get_meta] Querying IMDS for meta-data/network/interfaces/macs/0e:33:5f:ae:eb:d9/local-ipv4s",Resource Exhaustion,2024-01-24T21:36:00+00:00
order_etl_pipeline,transform_orders,1,3,0,True,True,"CascadeFailure: 3 upstream dependencies failed: order_etl, payment, billing.",Dependency Failure,2024-03-01T10:55:00+00:00
inventory_sync,push_updates,13,0,0,False,True,UpstreamFailure: sensor timed out waiting for DAG 'payment_pipeline' to complete.,Dependency Failure,2024-02-16T14:07:00+00:00
billing_pipeline,calculate_usage,49,1,95,False,False,EmptyDatasetError: source query returned 0 rows. Expected at least 10000.,Missing Data,2024-02-21T17:13:00+00:00
security_scan_pipeline,process_logs,491,3,13632,False,False,HTTPError: 503 Service Unavailable from pod scenario10-bot-deployment-69bbf69f44-9sg9c. Context: stderr F Failed password for root from 10.1.64.117 port 33134 ssh2 | stderr F Failed password for root from 10.1.64.117 port 47472 ssh2 | stderr F Failed password for root from 10.1.64.117 port 52438 ssh2,API Failure,2024-01-16T17:41:00+00:00
order_etl_pipeline,transform_orders,37,4,7,False,False,NullSourceError: upstream dataset is NULL — ingestion may not have run.,Missing Data,2024-01-06T09:24:00+00:00
order_etl_pipeline,load_orders,649,2,99384,False,False,DuplicateKeyError: 340 duplicate primary keys found in 'users' table.,Data Quality Issue,2024-02-23T02:01:00+00:00
marketing_pipeline,generate_reports,11,3,48,False,False,NullSourceError: upstream dataset is NULL — ingestion may not have run.,Missing Data,2024-03-30T12:26:00+00:00
inventory_sync,reconcile_stock,12,1,0,False,True,TaskFailedError: depends on 'extract_orders' which has status=FAILED.,Dependency Failure,2024-03-21T14:35:00+00:00
latency_monitoring_pipeline,scan_containers,1353,1,17032,False,False,"ResourceError: CPU throttled. Container exceeds cgroup limit on pod productpage-v1-7f4c6b8f9-6b9r5. Context: stderr F [1][warning][config] [./source/common/config/grpc_stream.h:160] StreamAggregatedResources gRPC config stream closed: 3, Resource not found: m",Resource Exhaustion,2023-12-07T09:59:00+00:00
data_quality_pipeline,generate_report,681,2,189313,True,False,"FormatError: 890 rows in 'phone_number' don't match pattern +[0-9]{10,15}.",Data Quality Issue,2024-02-13T17:10:00+00:00
marketing_pipeline,compute_metrics,24,0,0,False,True,UpstreamFailure: sensor timed out waiting for DAG 'payment_pipeline' to complete.,Dependency Failure,2024-01-27T20:46:00+00:00
ml_training_pipeline,train_model,102,2,201,True,False,"PandasError: column 'user_id' dtype mismatch: expected int64, got object.",Schema Change,2024-01-25T23:53:00+00:00
error_tracking_pipeline,monitor_latency,1972,3,380277,False,False,KilledWorker: task exceeded memory limit and was killed by orchestrator on ip-10-1-100-109|web|ap-. Context: ip-10-1-100-128 systemd: Created slice User Slice of root. | ip-10-1-13-124 dhclient[2410]: bound to 10.1.13.124 -- renewal in 1654 seconds. | ip-10-1-13-87 dhclient[2101]: DHCPREQUEST on eth0 to 10.1.13.1 port 67 (xid=0x10b95b10),Resource Exhaustion,2024-01-24T01:49:00+00:00
security_scan_pipeline,sync_config,1085,3,54415,False,False,"ResourceError: CPU throttled. Container exceeds cgroup limit on pod productpage-v1-7f4c6b8f9-6b9r5. Context: stderr F [1][warning][config] [./source/common/config/grpc_stream.h:160] StreamAggregatedResources gRPC config stream closed: 3, Resource not found: m",Resource Exhaustion,2023-12-07T11:46:00+00:00
cost_tracking_pipeline,parse_events,2926,0,81587,False,False,"DiskFullError: /tmp is at 100% capacity on pod ip-10-1-100-109|web|ap-. Cannot write results. Context: ip-10-1-13-87 dhclient[2141]: XMT: Solicit on eth0, interval 125420ms. | ip-10-1-13-87 systemd: Started Session 130 of user root. | ip-10-1-13-87 dhclient[2101]: bound to 10.1.13.87 -- renewal in 1598 seconds.",Resource Exhaustion,2024-01-24T15:27:00+00:00
payment_pipeline,aggregate_payments,828,0,112449,False,False,DataQualityError: column 'email' has 45% null values. Threshold is 5%.,Data Quality Issue,2024-02-11T15:44:00+00:00
cost_tracking_pipeline,parse_events,558,4,55691,False,False,ConnectionError: max retries exceeded connecting to scenario10-bot-deployment-69bbf69f44-9sg9c:8080. Context: stderr F Failed password for root from 10.1.64.117 port 42188 ssh2 | stderr F Failed password for root from 10.1.64.117 port 40492 ssh2 | stderr F Failed password for root from 10.1.64.117 port 55816 ssh2,API Failure,2024-01-16T07:01:00+00:00
resource_mgmt_pipeline,run_diagnostics,2708,0,361754,False,False,ResourceError: CPU throttled. Container exceeds cgroup limit on pod ip-10-1-100-109|web|ap-. Context: ip-10-1-13-124 ec2net: [get_meta] Getting token for IMDSv2. | ip-10-1-13-87 systemd: Started Session 130 of user root. | ip-10-1-13-87 dhclient[2101]: DHCPACK from 10.1.13.1 (xid=0x10b95b10),Resource Exhaustion,2024-01-25T02:09:00+00:00
cost_tracking_pipeline,detect_anomaly,523,6,6104,False,False,HTTPError: 429 Too Many Requests from scenario10-bot-deployment-69bbf69f44-9sg9c. Rate limit exceeded. Context: stderr F Failed password for root from 10.1.64.117 port 42444 ssh2 | stderr F Failed password for root from 10.1.64.117 port 53918 ssh2 | stderr F Failed password for root from 10.1.64.117 port 49416 ssh2,API Failure,2024-01-15T06:17:00+00:00
deployment_pipeline,parse_events,224,2,118468,False,False,KilledWorker: task exceeded memory limit and was killed by orchestrator on details-v1-79548dfc8f-22flc. Context: FATAL SignalException: SIGTERM | FATAL SignalException: SIGTERM | FATAL SignalException: SIGTERM,Resource Exhaustion,2024-02-16T02:11:00+00:00
data_quality_pipeline,alert_owners,125,1,101039,False,False,"FormatError: 890 rows in 'phone_number' don't match pattern +[0-9]{10,15}.",Data Quality Issue,2024-01-28T07:27:00+00:00
customer_360_pipeline,deduplicate,126,1,129908,True,False,FreshnessError: latest record is from 2026-02-28. Data is 3 days stale.,Data Quality Issue,2024-02-13T02:07:00+00:00
k8s_monitoring_pipeline,detect_anomaly,2526,4,415430,False,False,KilledWorker: task exceeded memory limit and was killed by orchestrator on details-v1-79548dfc8f-22flc. Context: FATAL SignalException: SIGTERM | FATAL SignalException: SIGTERM | FATAL SignalException: SIGTERM,Resource Exhaustion,2024-02-16T10:31:00+00:00
notification_pipeline,send_batch,44,2,223,True,False,SchemaValidationError: expected 12 columns but received 11. Missing: [email_verified],Schema Change,2024-03-07T16:48:00+00:00
autoscale_pipeline,aggregate_kpi,1925,3,285557,False,False,"MemoryError: unable to allocate 4.2 GiB. Worker OOM killed by kernel. Context: ip-10-1-13-124 NET: dhclient: Locked /run/dhclient/resolv.lock | ip-10-1-100-128 systemd: Started Session 133 of user root. | ip-10-1-13-87 dhclient[2141]: XMT: Solicit on eth0, interval 125420ms.",Resource Exhaustion,2024-01-25T13:22:00+00:00
marketing_pipeline,extract_campaigns,26,2,57,False,False,SourceUnavailableError: table 'raw.events' has no partition for date=2026-03-01.,Missing Data,2024-03-22T11:00:00+00:00
